SG_UF,NM_MUNICIPIO,num_eleitores,perc_lula,perc_votos_mulheres_fed,perc_votos_mulheres_est,perc_votos_mulheres_total
MG,UMBURATIBA,3684.0,72.11,7.17,38.49,22.83
MA,PINDARÉ-MIRIM,38818.0,73.0,22.37,23.21,22.79
BA,ALAGOINHAS,179176.0,64.98,14.09,31.44,22.77
MG,PIRANGA,19526.0,58.4,4.48,40.99,22.73
PB,CURRAL DE CIMA,9236.0,80.13,2.1,43.35,22.73
PA,IGARAPÉ-MIRI,83364.0,59.44,35.32,10.1,22.71
PE,BARRA DE GUABIRABA,16672.0,58.44,3.56,41.78,22.67
MA,BOM JESUS DAS SELVAS,30478.0,62.94,11.65,33.68,22.67
RN,AFONSO BEZERRA,15966.0,68.76,19.45,25.84,22.65
BA,MALHADA,21066.0,68.54,4.07,41.18,22.63
RN,GOIANINHA,34524.0,60.3,17.02,28.14,22.58
PB,JUAREZ TÁVORA,12288.0,71.47,4.33,40.79,22.56
MA,ANAJATUBA,29614.0,82.68,11.45,33.59,22.52
MG,NOVA ERA,22992.0,54.08,7.59,37.42,22.51
BA,ARATACA,9316.0,63.74,10.58,34.37,22.48
PI,MONSENHOR GIL,16894.0,75.41,22.01,22.95,22.48
SE,RIBEIRÓPOLIS,23858.0,62.66,26.09,18.84,22.47
BA,CONTENDAS DO SINCORÁ,6906.0,75.72,5.18,39.68,22.43
PI,PALMEIRA DO PIAUÍ,7388.0,76.53,39.74,5.09,22.41
MG,PEDRA DOURADA,4526.0,50.16,1.72,43.08,22.4
MA,PERI MIRIM,17216.0,81.38,33.33,11.41,22.37
GO,MONTE ALEGRE DE GOIÁS,8322.0,59.85,36.63,8.03,22.33
SP,ITAPURA,4445.0,72.31,21.07,23.6,22.32
SC,SÃO MIGUEL DA BOA VISTA,2842.0,50.96,27.73,16.89,22.31
ES,PONTO BELO,9620.0,57.87,7.46,37.13,22.3
BA,IRAQUARA,30110.0,84.78,12.95,31.62,22.28
MG,ITAMARANDIBA,38520.0,60.08,8.99,35.57,22.28
MA,MONÇÃO,29664.0,78.23,11.42,33.13,22.28
MA,SÃO BENEDITO DO RIO PRETO,23944.0,81.05,5.88,38.61,22.24
RN,CARNAÚBA DOS DANTAS,9994.0,57.41,38.94,5.48,22.21
RN,ACARI,14830.0,68.15,27.7,16.71,22.2
PB,ÁGUA BRANCA,12340.0,82.16,2.27,42.04,22.16
PI,MARCOS PARENTE,6330.0,59.77,22.4,21.86,22.13
CE,CAUCAIA,406046.0,56.96,16.46,27.79,22.12
MA,ALDEIAS ALTAS,27350.0,81.84,21.76,22.45,22.11
PA,CURUÁ,17656.0,70.88,32.69,11.53,22.11
CE,MARACANAÚ,297272.0,55.84,33.71,10.45,22.08
AL,OLHO D ÁGUA DAS FLORES,24070.0,56.45,3.01,41.11,22.06
PI,CASTELO DO PIAUÍ,24784.0,73.17,31.04,13.09,22.06
CE,AMONTADA,54204.0,74.26,34.47,9.65,22.06
PI,SÃO RAIMUNDO NONATO,43048.0,80.29,36.52,7.48,22.0
PB,CUITEGI,9012.0,71.86,7.61,36.4,22.0
BA,SÃO FRANCISCO DO CONDE,53670.0,81.56,20.52,23.45,21.98
RN,ALEXANDRIA,18234.0,82.24,30.67,13.2,21.93
PE,SÃO BENTO DO UNA,55480.0,71.49,5.26,38.61,21.93
MA,SAMBAÍBA,8804.0,69.63,6.72,37.05,21.89
SE,NOSSA SENHORA DO SOCORRO,191448.0,53.06,15.99,27.76,21.88
AC,SANTA ROSA DO PURUS,5218.0,55.24,42.05,1.69,21.87
BA,LAURO DE FREITAS,246606.0,61.75,25.37,18.37,21.87
PE,GRANITO,11256.0,88.34,39.45,4.26,21.86
MA,GONÇALVES DIAS,19226.0,74.2,14.29,29.43,21.86
PA,ITUPIRANGA,48690.0,58.01,23.68,19.95,21.82
MG,PRESIDENTE JUSCELINO,5392.0,64.42,39.69,3.93,21.81
SC,PASSOS MAIA,5434.0,54.89,27.2,16.42,21.81
AL,PALESTINA,6866.0,75.41,2.59,41.01,21.8
PI,CABECEIRAS DO PIAUÍ,14524.0,86.35,11.35,32.22,21.78
CE,BEBERIBE,74050.0,67.0,7.42,36.13,21.78
MA,ARARI,36156.0,73.21,20.49,23.02,21.76
AL,IGREJA NOVA,27026.0,72.72,2.0,41.5,21.75
PI,BOA HORA,10100.0,75.05,9.39,34.08,21.73
PB,SÃO JOÃO DO RIO DO PEIXE,23330.0,81.71,15.36,28.01,21.68
SP,RIO GRANDE DA SERRA,46615.0,50.55,14.88,28.25,21.68
BA,MURITIBA,35920.0,79.49,31.17,12.16,21.67
PI,PAES LANDIM,6438.0,67.69,32.31,10.97,21.64
AL,CAPELA,19858.0,57.18,6.19,37.07,21.63
RN,RODOLFO FERNANDES,6964.0,78.32,11.03,32.11,21.57
PB,PILÕEZINHOS,8486.0,81.77,8.77,34.32,21.54
MG,LADAINHA,15810.0,72.47,2.64,40.43,21.54
PB,CACHOEIRA DOS ÍNDIOS,12376.0,83.41,6.59,36.47,21.53
PE,ABREU E LIMA,137800.0,53.78,26.36,16.68,21.52
PI,ILHA GRANDE,13998.0,75.38,19.53,23.49,21.51
MA,SÃO RAIMUNDO DAS MANGABEIRAS,23818.0,65.27,11.93,31.04,21.49
PE,MARAIAL,12720.0,68.93,13.35,29.54,21.45
MG,SÃO JOÃO DA LAGOA,7466.0,65.25,33.06,9.78,21.42
PI,BREJO DO PIAUÍ,6232.0,93.79,41.69,1.12,21.41
MA,VILA NOVA DOS MARTÍRIOS,12778.0,60.44,7.69,35.14,21.41
PA,PEIXE-BOI,14354.0,66.37,23.16,19.62,21.39
PA,VISEU,66684.0,77.27,19.93,22.79,21.36
BA,SÃO GABRIEL,26400.0,83.55,25.44,17.28,21.36
PI,MIGUEL ALVES,38686.0,80.7,30.8,11.9,21.35
SE,ITABI,7446.0,71.54,11.71,30.97,21.34
PE,POMBOS,33400.0,63.46,34.54,8.1,21.32
PB,CATURITÉ,8504.0,72.96,38.81,3.79,21.3
GO,MAURILÂNDIA,10780.0,50.51,39.94,2.62,21.28
MA,SÃO JOÃO DO CARÚ,14684.0,69.25,6.25,36.24,21.25
BA,SALVADOR,3255812.0,66.41,26.8,15.65,21.23
MG,JAMPRUCA,6114.0,70.54,4.81,37.65,21.23
PE,VERDEJANTE,12770.0,84.38,11.43,30.99,21.21
MA,MIRINZAL,17314.0,76.58,18.86,23.48,21.17
PB,PEDRAS DE FOGO,38692.0,65.87,14.58,27.75,21.16
RS,PELOTAS,404356.0,51.24,14.67,27.63,21.15
AM,AUTAZES,43958.0,59.62,2.9,39.38,21.14
PB,SOBRADO,11934.0,69.3,14.38,27.9,21.14
AL,ATALAIA,47298.0,59.13,3.19,39.03,21.11
PI,OEIRAS,48182.0,73.81,22.41,19.73,21.07
PB,ALAGOINHA,18616.0,80.39,8.11,34.02,21.07
PB,PATOS,110018.0,61.7,8.66,33.46,21.06
PE,IPOJUCA,133870.0,68.0,24.13,17.98,21.06
MA,SÃO FRANCISCO DO BREJÃO,12332.0,56.95,8.0,34.06,21.03
BA,MORPARÁ,11804.0,69.13,3.15,38.89,21.02
BA,SÃO DOMINGOS,13124.0,71.3,39.65,2.33,20.99
BA,SÃO FELIPE,27960.0,73.07,13.68,28.27,20.98
GO,NOVA ROMA,4260.0,67.73,37.28,4.65,20.96
PB,APARECIDA,11522.0,72.32,5.83,35.95,20.89
PE,PAULISTA,390900.0,53.33,21.46,20.31,20.88
BA,ITANAGRA,9266.0,75.86,18.24,23.53,20.88
MA,GODOFREDO VIANA,12602.0,67.13,20.03,21.62,20.82
MA,SÃO JOSÉ DE RIBAMAR,190464.0,59.32,20.17,21.39,20.78
SE,GRACCHO CARDOSO,10222.0,72.53,27.04,14.52,20.78
MA,MATA ROMA,24508.0,79.61,3.84,37.7,20.77
RN,MOSSORÓ,299516.0,58.54,19.54,22.0,20.77
TO,ARAPOEMA,7386.0,53.62,29.79,11.75,20.77
MA,COELHO NETO,49500.0,76.87,23.91,17.6,20.75
CE,FORTALEZA,3119404.0,53.23,25.46,15.98,20.72
MA,JUNCO DO MARANHÃO,7386.0,74.74,26.4,14.95,20.67
MG,JEQUITAÍ,8998.0,65.0,37.56,3.69,20.63
MA,MORROS,25448.0,73.5,28.55,12.68,20.62
PE,FEIRA NOVA,29106.0,62.73,34.07,7.14,20.6
GO,PANAMÁ,3912.0,56.17,38.6,2.61,20.6
CE,SOBRAL,251314.0,64.58,16.22,24.96,20.59
CE,ORÓS,27734.0,78.26,38.06,3.03,20.55
TO,DARCINÓPOLIS,6606.0,60.28,38.63,2.45,20.54
RN,MONTANHAS,14616.0,78.59,25.18,15.9,20.54
MA,CARUTAPERA,28282.0,69.23,20.36,20.64,20.5
PI,MORRO CABEÇA NO TEMPO,5772.0,76.73,5.27,35.72,20.5
MG,MATO VERDE,17218.0,50.64,39.56,1.38,20.47
BA,ARACATU,20492.0,76.27,39.03,1.91,20.47
MA,SÃO LUÍS,1263820.0,55.49,22.9,18.04,20.47
SE,SÃO CRISTÓVÃO,99092.0,59.68,26.61,14.29,20.45
MA,SANTA FILOMENA DO MARANHÃO,9388.0,71.38,3.45,37.45,20.45
PA,CHAVES,20422.0,62.7,24.3,16.56,20.43
RN,MACAU,34882.0,74.44,26.11,14.72,20.42
BA,CACHOEIRA,40904.0,80.5,14.16,26.66,20.41
CE,CHOROZINHO,29254.0,71.32,11.82,29.01,20.41
TO,SÃO FÉLIX DO TOCANTINS,2550.0,67.16,37.88,2.9,20.39
ES,ÁGUIA BRANCA,13466.0,52.54,4.9,35.88,20.39
AM,MANAQUIRI,21918.0,67.02,5.99,34.79,20.39
GO,PARANAIGUARA,10802.0,52.25,33.85,6.85,20.35
BA,ANGICAL,20286.0,72.07,15.08,25.59,20.34
PI,CURIMATÁ,14110.0,69.42,13.62,27.0,20.31
TO,ARAGUATINS,33640.0,51.27,34.87,5.7,20.29
MG,NAQUE,8102.0,61.14,33.92,6.62,20.27
RS,HERVEIRAS,4264.0,66.47,4.92,35.55,20.24
TO,NOVO JARDIM,3418.0,66.61,7.08,33.35,20.22
PA,SANTA MARIA DO PARÁ,34674.0,51.39,25.18,15.24,20.21
PA,BOM JESUS DO TOCANTINS,17410.0,52.27,37.02,3.33,20.18
PB,NOVA PALMEIRA,5858.0,82.44,28.1,12.26,20.18
RN,TOUROS,42892.0,59.27,16.26,24.06,20.16
BA,SERRA PRETA,27084.0,81.28,34.01,6.29,20.15
MA,DUQUE BACELAR,14820.0,88.01,35.05,5.17,20.11
BA,MORRO DO CHAPÉU,40960.0,75.02,10.25,29.85,20.05
PA,SÃO SEBASTIÃO DA BOA VISTA,35560.0,73.91,34.46,5.64,20.05
MA,JENIPAPO DOS VIEIRAS,19900.0,78.11,5.91,34.18,20.05
TO,PALMEIRANTE,6212.0,64.15,12.11,27.95,20.03
TO,MURICILÂNDIA,4418.0,58.93,7.38,32.64,20.01
TO,LAJEADO,5170.0,51.92,13.19,26.81,20.0
RS,TUNAS,5552.0,53.08,2.31,37.61,19.96
AL,ÁGUA BRANCA,22240.0,88.45,2.29,37.57,19.93
CE,COREAÚ,31098.0,73.21,9.63,30.15,19.89
RS,TIRADENTES DO SUL,7404.0,57.95,11.24,28.53,19.88
PE,RECIFE,2083082.0,51.34,24.55,15.19,19.87
SE,SALGADO,27954.0,72.54,8.29,31.42,19.86
PE,PARNAMIRIM,28836.0,89.61,9.71,29.94,19.83
PR,CONGONHINHAS,10320.0,52.74,21.8,17.83,19.82
SC,IRATI,3482.0,55.56,26.13,13.5,19.82
MA,APICUM-AÇU,20620.0,70.1,32.93,6.68,19.81
PA,PRAINHA,40538.0,52.58,31.71,7.86,19.79
MA,PAÇO DO LUMIAR,128012.0,58.84,20.46,19.03,19.75
MA,GOVERNADOR LUIZ ROCHA,9480.0,65.4,16.48,23.02,19.75
BA,ITACARÉ,28054.0,69.64,23.74,15.74,19.74
MG,PIRAPETINGA,15968.0,50.69,4.06,35.4,19.73
PB,POÇO DE JOSÉ DE MOURA,6396.0,82.85,16.07,23.39,19.73
BA,MATINA,15244.0,84.19,4.07,35.37,19.72
SE,ESTÂNCIA,77260.0,69.09,13.72,25.72,19.72
PB,GUARABIRA,71064.0,57.55,4.66,34.77,19.71
PI,BOM PRINCÍPIO DO PIAUÍ,10256.0,76.42,28.78,10.61,19.7
SC,CAXAMBU DO SUL,7430.0,51.0,24.28,15.13,19.7
CE,JIJOCA DE JERICOACOARA,29762.0,60.37,5.06,34.27,19.67
BA,CATU,66796.0,75.1,10.86,28.45,19.66
SP,MARABÁ PAULISTA,4092.0,55.85,11.31,27.75,19.65
AM,CAREIRO DA VÁRZEA,26082.0,54.83,8.61,30.6,19.61
CE,BOA VIAGEM,65976.0,84.25,3.82,35.33,19.58
MA,SENADOR ALEXANDRE COSTA,12090.0,73.87,8.9,30.26,19.58
SE,SIRIRI,10824.0,73.38,14.95,24.19,19.57
MG,JANUÁRIA,70700.0,71.73,24.7,14.44,19.57
PB,BARAÚNA,7234.0,78.61,24.5,14.63,19.56
SE,CARMÓPOLIS,19670.0,59.18,7.66,31.45,19.55
PE,PAUDALHO,73986.0,55.89,20.95,18.13,19.54
AM,COARI,71460.0,55.86,4.0,35.06,19.53
SE,CARIRA,27018.0,71.81,8.52,30.54,19.53
MA,JOSELÂNDIA,18750.0,74.3,16.54,22.47,19.51
PR,NOVA SANTA BÁRBARA,5706.0,56.75,32.04,6.94,19.49
PB,CONDE,37480.0,56.97,21.52,17.47,19.49
PB,OLHO D ÁGUA,10592.0,73.23,4.76,34.16,19.46
PI,PIO IX,23270.0,84.64,31.11,7.76,19.44
BA,PEDRO ALEXANDRE,15558.0,80.72,8.24,30.62,19.43
PB,PASSAGEM,4160.0,68.6,4.71,34.04,19.38
BA,ITAPARICA,29596.0,76.49,26.85,11.87,19.36
RN,BAÍA FORMOSA,11304.0,55.34,18.86,19.82,19.34
TO,ALMAS,8146.0,57.51,28.28,10.39,19.33
PI,PASSAGEM FRANCA DO PIAUÍ,5902.0,77.46,17.86,20.77,19.32
SE,CAPELA,40496.0,66.26,9.39,29.22,19.31
SE,CRISTINÁPOLIS,21384.0,74.79,4.2,34.4,19.3
PB,MATARACA,13062.0,64.44,10.12,28.43,19.28
ES,VILA VALÉRIO,20148.0,51.65,9.84,28.68,19.26
MA,ALTO ALEGRE DO PINDARÉ,31432.0,80.1,6.4,32.09,19.25
PR,SANTANA DO ITARARÉ,7132.0,55.47,34.8,3.7,19.25
MA,SÃO FÉLIX DE BALSAS,6118.0,74.47,1.7,36.78,19.24
TO,SANTA TEREZINHA DO TOCANTINS,3440.0,59.39,37.79,0.7,19.24
PA,AURORA DO PARÁ,28356.0,69.13,28.04,10.43,19.24
RN,PEDRO VELHO,18770.0,68.25,11.91,26.52,19.22
SC,ENTRE RIOS,4888.0,60.03,33.1,5.32,19.21
PA,PORTO DE MOZ,34654.0,54.97,28.77,9.62,19.19
PA,OEIRAS DO PARÁ,38688.0,76.81,32.22,6.16,19.19
PB,AREIA DE BARAÚNAS,3580.0,73.55,3.74,34.64,19.19
MT,NOVA NAZARÉ,3588.0,50.67,24.53,13.82,19.18
BA,VALENÇA,102772.0,63.56,11.83,26.49,19.16
PB,NOVA FLORESTA,12560.0,74.62,35.14,3.15,19.15
SC,PAIAL,3186.0,58.36,26.11,12.12,19.11
PR,RESERVA DO IGUAÇU,8362.0,59.16,19.85,18.34,19.1
BA,CAMAMU,36900.0,64.21,29.76,8.44,19.1
RS,BUTIÁ,23788.0,56.15,22.45,15.74,19.09
CE,IGUATU,115584.0,78.43,35.3,2.88,19.09
PR,SAUDADE DO IGUAÇU,8562.0,56.09,15.49,22.63,19.06
CE,PARACURU,52176.0,65.48,9.59,28.47,19.03
MA,FORMOSA DA SERRA NEGRA,20944.0,57.93,5.73,32.31,19.02
RN,PENDÊNCIAS,17642.0,72.87,27.24,10.76,19.0
PI,SÃO BRAZ DO PIAUÍ,6576.0,90.05,35.43,2.55,18.99
BA,MATA DE SÃO JOÃO,64946.0,73.87,28.36,9.6,18.98
BA,SANTA TEREZINHA,14044.0,83.06,32.03,5.9,18.96
RS,CHARQUEADAS,40756.0,52.05,16.34,21.49,18.91
PE,TEREZINHA,10050.0,81.87,21.53,16.28,18.91
PB,PIRPIRITUBA,12340.0,70.95,6.87,30.96,18.91
SP,ITAPECERICA DA SERRA,171906.0,52.59,24.29,13.5,18.9
BA,CHORROCHÓ,14054.0,83.36,11.54,26.26,18.9
PB,RIO TINTO,31382.0,68.28,9.81,27.95,18.88
MG,RIO NOVO,11378.0,50.32,28.58,9.16,18.87
CE,PENTECOSTE,53038.0,72.25,8.65,29.04,18.84
AL,BARRA DE SANTO ANTÔNIO,19434.0,58.97,3.1,34.55,18.82
BA,SÃO DESIDÉRIO,40498.0,67.47,25.05,12.54,18.8
PI,LAGOA DO BARRO DO PIAUÍ,7278.0,82.93,33.75,3.85,18.8
MG,ANTÔNIO CARLOS,15512.0,57.13,8.43,29.14,18.79
MA,ITAIPAVA DO GRAJAÚ,15662.0,70.74,4.42,33.16,18.79
PI,ALTOS,58298.0,79.92,12.77,24.82,18.79
BA,CÍCERO DANTAS,40444.0,71.32,5.76,31.8,18.78
MA,PAULO RAMOS,24710.0,67.34,9.62,27.94,18.78
MA,PORTO RICO DO MARANHÃO,9814.0,68.05,19.2,18.32,18.76
RN,SÃO RAFAEL,12012.0,65.2,30.84,6.69,18.76
TO,NOVO ALEGRE,3246.0,59.61,4.19,33.33,18.76
RN,JOÃO DIAS,4968.0,79.22,36.51,1.01,18.76
PI,URUÇUÍ,28708.0,65.29,11.54,25.96,18.75
CE,PACOTI,17020.0,78.78,33.58,3.89,18.74
MG,GOIANÁ,6434.0,63.71,26.52,10.94,18.73
BA,VERA CRUZ,53946.0,74.11,27.79,9.64,18.72
SE,MONTE ALEGRE DE SERGIPE,19132.0,69.92,7.35,30.09,18.72
PI,COCAL,34754.0,76.54,23.21,14.2,18.71
PE,SALGUEIRO,67320.0,77.38,11.26,26.16,18.71
SP,BOA ESPERANÇA DO SUL,14172.0,52.23,6.58,31.54,18.69
RN,PORTALEGRE,10824.0,64.12,34.94,2.38,18.66
CE,VARJOTA,25710.0,68.11,3.76,33.46,18.61
BA,MAIRI,21314.0,75.87,8.94,28.23,18.58
PE,JABOATÃO DOS GUARARAPES,775180.0,50.76,23.71,13.45,18.58
PB,BAÍA DA TRAIÇÃO,12224.0,77.38,14.55,22.56,18.55
AM,BERURI,20838.0,60.53,1.44,35.66,18.55
SP,RIBEIRÃO GRANDE,9434.0,55.62,24.56,12.08,18.53
BA,CONDEÚBA,22608.0,67.18,7.31,29.75,18.53
PI,MANOEL EMÍDIO,7458.0,81.5,11.26,25.8,18.53
PE,CAMARAGIBE,209164.0,51.46,25.27,11.76,18.52
GO,CAMPOS BELOS,21646.0,56.97,14.79,22.17,18.48
MA,PRESIDENTE MÉDICI,8152.0,75.39,21.03,15.87,18.45
CE,MASSAPÊ,51172.0,72.11,32.14,4.64,18.39
PI,DOM INOCÊNCIO,12188.0,86.17,31.77,5.0,18.39
TO,RECURSOLÂNDIA,4698.0,72.87,33.16,3.62,18.39
AP,CUTIAS,8282.0,54.17,20.57,16.18,18.38
RN,CURRAIS NOVOS,50540.0,60.86,28.39,8.35,18.37
BA,ITAPICURU,35736.0,81.13,7.39,29.3,18.35
PA,SÃO MIGUEL DO GUAMÁ,66170.0,63.55,17.62,19.07,18.34
RN,ANGICOS,16350.0,64.37,24.87,11.79,18.33
PI,VALENÇA DO PIAUÍ,26938.0,75.9,31.19,5.38,18.29
MA,VITÓRIA DO MEARIM,36714.0,69.04,13.91,22.57,18.24
SE,PIRAMBU,12676.0,67.49,15.54,20.91,18.22
RN,LAJES PINTADAS,8544.0,67.67,24.65,11.73,18.19
CE,PACAJUS,88674.0,59.14,11.01,25.38,18.19
PA,ABAETETUBA,199918.0,70.2,27.41,8.93,18.17
MA,JOÃO LISBOA,33562.0,61.75,16.08,20.24,18.16
PE,PETROLINA,381664.0,63.08,15.85,20.45,18.15
BA,CONCEIÇÃO DO JACUÍPE,43244.0,71.33,10.3,25.99,18.14
MA,SÃO DOMINGOS DO MARANHÃO,43282.0,67.55,23.91,12.37,18.14
BA,ITAMBÉ,29016.0,67.04,4.96,31.31,18.13
BA,BROTAS DE MACAÚBAS,14588.0,73.24,9.43,26.79,18.11
BA,MEDEIROS NETO,29186.0,59.64,7.83,28.34,18.08
RN,IPANGUAÇU,20660.0,76.55,28.21,7.95,18.08
PI,CRISTALÂNDIA DO PIAUÍ,8796.0,80.2,32.79,3.3,18.04
MG,BOTELHOS,19514.0,51.62,3.2,32.8,18.0
SP,JERIQUARA,4240.0,55.76,8.42,27.85,17.95
SP,GUATAPARÁ,7904.0,50.75,6.33,30.1,17.94
SC,CAMPO ERÊ,11606.0,54.2,16.13,19.73,17.93
MG,DATAS,7446.0,68.92,5.77,30.08,17.93
MA,TIMON,193934.0,70.0,13.41,22.46,17.93
PA,BRAGANÇA,140832.0,57.64,26.88,8.91,17.89
RN,IPUEIRA,3460.0,82.83,29.6,6.18,17.89
TO,MONTE DO CARMO,7468.0,56.1,9.03,26.75,17.89
SE,BARRA DOS COQUEIROS,39844.0,57.11,17.14,18.61,17.87
RN,SERRA CAIADA,13620.0,64.65,8.37,27.28,17.83
MA,ARAME,32930.0,68.36,17.97,17.66,17.81
PI,SÃO GONÇALO DO PIAUÍ,7446.0,75.88,30.84,4.7,17.77
BA,JUSSARA,21104.0,86.9,31.74,3.79,17.76
PE,CUMARU,23550.0,75.23,32.67,2.83,17.75
PI,ISAÍAS COELHO,10158.0,86.61,28.51,6.99,17.75
BA,RIBEIRA DO AMPARO,18622.0,78.81,5.86,29.53,17.7
RN,CARNAUBAIS,14440.0,73.44,27.31,8.07,17.69
PI,CORONEL JOSÉ DIAS,8222.0,90.9,33.69,1.65,17.67
RS,CAÇAPAVA DO SUL,40208.0,57.98,8.48,26.85,17.66
RN,RIO DO FOGO,16536.0,58.46,25.29,10.04,17.66
PI,BURITI DOS LOPES,27256.0,72.31,10.54,24.76,17.65
MA,GOVERNADOR EUGÊNIO BARROS,16712.0,77.77,7.2,28.08,17.64
MA,GUIMARÃES,14362.0,82.78,20.28,15.0,17.64
PR,TURVO,18946.0,53.19,19.51,15.72,17.61
SP,RIBEIRÃO DOS ÍNDIOS,2773.0,52.22,5.26,30.33,17.6
PE,CARPINA,96498.0,51.04,23.4,11.81,17.6
BA,MIGUEL CALMON,32130.0,67.3,16.23,18.97,17.6
MS,FIGUEIRÃO,3900.0,51.69,12.77,22.41,17.59
PR,AMPÉRE,24394.0,51.1,17.39,17.79,17.59
MA,BACURITUBA,7782.0,86.02,26.39,8.76,17.58
MA,SANTO AMARO DO MARANHÃO,18108.0,82.81,18.7,16.45,17.57
BA,BOTUPORÃ,14328.0,80.66,4.61,30.49,17.55
RS,ARROIO GRANDE,23892.0,54.91,12.52,22.58,17.55
TO,CHAPADA DA NATIVIDADE,4456.0,76.25,7.14,27.96,17.55
SE,NOSSA SENHORA DAS DORES,34506.0,59.77,15.81,19.25,17.53
BA,UMBURANAS,17836.0,63.81,28.54,6.41,17.48
BA,RIBEIRA DO POMBAL,67638.0,72.8,14.97,19.98,17.48
MG,BELA VISTA DE MINAS,13060.0,61.22,10.28,24.69,17.48
PI,LAGOA DO PIAUÍ,7550.0,74.6,29.3,5.67,17.48
PI,NOVA SANTA RITA,6700.0,92.96,7.19,27.7,17.45
CE,ALCÂNTARAS,15228.0,80.06,3.73,31.18,17.45
BA,SANTO ESTEVÃO,62072.0,80.9,31.7,3.17,17.44
BA,LAFAIETE COUTINHO,6690.0,81.51,34.56,0.33,17.44
MA,ÁGUA DOCE DO MARANHÃO,16626.0,76.47,15.06,19.79,17.42
PI,AMARANTE,24160.0,80.96,13.24,21.61,17.42
BA,MUNDO NOVO,23064.0,76.24,7.88,26.88,17.38
MA,GOVERNADOR EDISON LOBÃO,22894.0,57.3,14.89,19.78,17.34
MG,GUARARÁ,5576.0,51.62,17.4,17.29,17.34
BA,CRUZ DAS ALMAS,80304.0,67.24,25.18,9.49,17.33
MG,COLUNA,9562.0,60.98,15.92,18.7,17.31
RN,LAJES,14426.0,73.66,8.04,26.56,17.3
PB,BERNARDINO BATISTA,4860.0,82.69,2.88,31.73,17.3
RN,CEARÁ-MIRIM,93104.0,68.21,20.39,14.16,17.28
MG,SANTANA DO GARAMBÉU,3722.0,74.79,2.15,32.35,17.25
RS,RIO PARDO,46330.0,53.3,11.3,23.19,17.24
MG,PINGO D ÁGUA,6386.0,62.92,23.8,10.68,17.24
SE,CEDRO DE SÃO JOÃO,8868.0,60.57,18.74,15.72,17.23
BA,VITÓRIA DA CONQUISTA,422646.0,53.37,10.24,24.15,17.2
BA,RIACHÃO DO JACUÍPE,45774.0,79.53,17.77,16.61,17.19
RN,CARAÚBAS,30912.0,75.14,24.85,9.51,17.18
MA,BURITIRANA,17812.0,59.31,15.84,18.49,17.17
RN,CAMPO GRANDE,14178.0,66.54,21.43,12.91,17.17
GO,SÍTIO D ABADIA,4296.0,52.91,28.21,6.1,17.16
MA,POÇÃO DE PEDRAS,22794.0,72.26,7.41,26.87,17.14
BA,AMARGOSA,44114.0,66.54,10.48,23.78,17.13
BA,BELMONTE,23426.0,63.24,8.1,26.12,17.11
MA,TUTÓIA,60948.0,73.34,16.21,17.99,17.1
RN,SÃO JOÃO DO SABUGI,8850.0,66.06,28.36,5.79,17.07
MA,PERITORÓ,25038.0,77.39,26.25,7.86,17.05
BA,NOVA SOURE,31894.0,84.33,8.3,25.77,17.03
MG,DIVINOLÂNDIA DE MINAS,8472.0,60.75,29.37,4.7,17.03
PB,NAZAREZINHO,11400.0,82.65,6.46,27.58,17.02
RN,SANTA CRUZ,43058.0,66.71,27.02,7.0,17.01
BA,IGRAPIÚNA,13632.0,67.15,12.43,21.58,17.0
PI,ALTO LONGÁ,21172.0,80.41,19.07,14.93,17.0
TO,PONTE ALTA DO BOM JESUS,5362.0,69.74,23.05,10.89,16.97
BA,POJUCA,44928.0,73.91,15.95,17.98,16.96
PE,ILHA DE ITAMARACÁ,28016.0,68.09,16.8,17.09,16.95
MG,MATIAS BARBOSA,19206.0,54.09,22.35,11.49,16.92
MA,BOM JARDIM,40038.0,72.66,22.63,11.18,16.91
PR,BELA VISTA DA CAROBA,4976.0,58.87,17.93,15.88,16.9
PE,IPUBI,33626.0,80.16,2.02,31.78,16.9
RN,FELIPE GUERRA,11666.0,80.3,25.97,7.83,16.9
BA,MULUNGU DO MORRO,17140.0,85.13,2.68,31.06,16.87
BA,MUCUGÊ,15774.0,62.08,21.4,12.34,16.87
MG,CONCEIÇÃO DO RIO VERDE,15964.0,52.47,18.15,15.52,16.84
MA,BENEDITO LEITE,6424.0,72.65,7.0,26.68,16.84
BA,SANTA CRUZ CABRÁLIA,33012.0,56.95,17.35,16.28,16.82
RN,SÃO BENTO DO NORTE,6164.0,68.3,25.31,8.34,16.82
PR,RIO BONITO DO IGUAÇU,18046.0,61.26,27.23,6.42,16.82
RN,ITAJÁ,10638.0,70.09,29.67,3.93,16.8
PI,UNIÃO,60196.0,76.98,21.44,12.1,16.77
RN,PASSA E FICA,15308.0,58.34,8.54,24.93,16.74
RN,TAIPU,17162.0,75.32,28.14,5.34,16.74
PI,NAZARÉ DO PIAUÍ,10360.0,90.51,6.74,26.72,16.73
PI,GUADALUPE,12754.0,76.63,10.79,22.64,16.72
MG,RAPOSOS,22452.0,57.18,23.19,10.2,16.69
MA,SANTO ANTÔNIO DOS LOPES,23420.0,65.88,13.37,20.0,16.69
PI,NAZÁRIA,18572.0,79.13,15.78,17.61,16.69
TO,PARANÃ,11974.0,75.81,9.94,23.38,16.66
